,UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),MISO Total Wind Generation (MW)
17674,2023-03-11 16:00:00,2023-03-11,11,69399.71,37.0,3/11/23 10:54,28.9,3/11/23 10:53,73.9,3/11/23 10:53,18165.35
17675,2023-03-11 17:00:00,2023-03-11,12,69644.0,37.9,3/11/23 11:54,28.9,3/11/23 11:53,75.0,3/11/23 11:53,18407.05
17676,2023-03-11 18:00:00,2023-03-11,13,69512.62,39.9,3/11/23 12:54,30.0,3/11/23 12:53,77.0,3/11/23 12:53,18087.04
17677,2023-03-11 19:00:00,2023-03-11,14,69104.28,43.0,3/11/23 13:54,30.9,3/11/23 13:48,78.1,3/11/23 13:53,17045.47
17678,2023-03-11 20:00:00,2023-03-11,15,68651.45,45.0,3/11/23 14:54,30.0,3/11/23 14:53,78.1,3/11/23 14:53,15254.17
17679,2023-03-11 21:00:00,2023-03-11,16,68477.95,46.0,3/11/23 15:54,28.9,3/11/23 15:53,81.0,3/11/23 15:53,13466.21
17680,2023-03-11 22:00:00,2023-03-11,17,68920.86,46.0,3/11/23 16:54,30.0,3/11/23 16:53,80.1,3/11/23 16:53,10647.01
17681,2023-03-11 23:00:00,2023-03-11,18,69682.11,44.1,3/11/23 17:54,28.9,3/11/23 17:53,78.1,3/11/23 17:53,8220.1
17682,2023-03-12 00:00:00,2023-03-11,19,70452.34,44.1,3/11/23 18:54,28.9,3/11/23 18:53,75.0,3/11/23 18:53,7598.94
17683,2023-03-12 01:00:00,2023-03-11,20,71496.42,43.0,3/11/23 19:54,28.9,3/11/23 19:53,73.0,3/11/23 19:53,6900.22
17684,2023-03-12 02:00:00,2023-03-11,21,70903.1,42.1,3/11/23 20:54,28.9,3/11/23 20:53,72.0,3/11/23 20:53,6852.42
17685,2023-03-12 03:00:00,2023-03-11,22,69352.28,42.1,3/11/23 21:54,30.0,3/11/23 21:53,72.0,3/11/23 21:53,7224.59
17686,2023-03-12 04:00:00,2023-03-11,23,67351.13,41.0,3/11/23 22:54,28.9,3/11/23 22:53,71.1,3/11/23 22:53,7870.84
17687,2023-03-12 06:00:00,2023-03-12,1,65286.55,34.0,3/12/23 0:54,30.0,3/12/23 0:53,71.1,3/12/23 0:53,8087.84
17688,2023-03-12 07:00:00,2023-03-12,2,63733.11,33.1,3/12/23 1:54,30.0,3/12/23 1:53,71.1,3/12/23 1:53,9443.23
17689,2023-03-12 08:00:00,2023-03-12,3,62818.75,33.1,3/12/23 2:54,30.9,3/12/23 2:53,71.1,3/12/23 2:53,10345.84
17690,2023-03-12 09:00:00,2023-03-12,4,62378.73,33.1,3/12/23 3:54,32.0,3/12/23 3:53,70.0,3/12/23 3:53,11502.37
17691,2023-03-12 10:00:00,2023-03-12,5,62677.05,33.1,3/12/23 4:54,30.9,3/12/23 4:53,70.0,3/12/23 4:53,12715.09
17692,2023-03-12 11:00:00,2023-03-12,6,63562.78,33.1,3/12/23 5:54,30.0,3/12/23 5:53,69.1,3/12/23 5:53,13237.56
17693,2023-03-12 12:00:00,2023-03-12,7,64905.53,33.1,3/12/23 6:54,28.0,3/12/23 6:53,70.0,3/12/23 6:53,13447.86
17694,2023-03-12 13:00:00,2023-03-12,8,66610.99,33.1,3/12/23 7:54,27.0,3/12/23 7:53,71.1,3/12/23 7:53,14536.94
17695,2023-03-12 14:00:00,2023-03-12,9,68346.98,33.1,3/12/23 8:54,26.1,3/12/23 8:53,73.0,3/12/23 8:53,15178.15
17696,2023-03-12 15:00:00,2023-03-12,10,69936.92,34.0,3/12/23 9:54,27.0,3/12/23 9:53,75.9,3/12/23 9:53,16004.46
17697,2023-03-12 16:00:00,2023-03-12,11,71062.62,34.0,3/12/23 10:54,27.0,3/12/23 10:53,80.1,3/12/23 10:53,16536.92
17698,2023-03-12 17:00:00,2023-03-12,12,71868.46,35.1,3/12/23 11:54,28.0,3/12/23 11:53,80.1,3/12/23 11:53,16752.54
17699,2023-03-12 18:00:00,2023-03-12,13,72052.73,36.0,3/12/23 12:54,28.9,3/12/23 12:53,80.1,3/12/23 12:53,16873.65
17700,2023-03-12 19:00:00,2023-03-12,14,71830.65,36.0,3/12/23 13:54,30.0,3/12/23 13:53,82.0,3/12/23 13:53,17522.35
17701,2023-03-12 20:00:00,2023-03-12,15,71793.19,37.0,3/12/23 14:54,30.9,3/12/23 14:53,82.9,3/12/23 14:53,17655.79
17702,2023-03-12 21:00:00,2023-03-12,16,71894.2,37.0,3/12/23 15:54,32.0,3/12/23 15:53,81.0,3/12/23 15:53,17530.88
17703,2023-03-12 22:00:00,2023-03-12,17,72777.89,37.9,3/12/23 16:54,32.0,3/12/23 16:53,80.1,3/12/23 16:53,17854.9
17704,2023-03-12 23:00:00,2023-03-12,18,73501.28,37.9,3/12/23 17:54,30.9,3/12/23 17:53,80.1,3/12/23 17:53,17901.62
17705,2023-03-13 00:00:00,2023-03-12,19,74290.2,37.9,3/12/23 18:54,30.0,3/12/23 18:53,77.0,3/12/23 18:53,18517.79
17706,2023-03-13 01:00:00,2023-03-12,20,75860.45,37.9,3/12/23 19:54,28.9,3/12/23 19:53,75.0,3/12/23 19:53,18976.82
17707,2023-03-13 02:00:00,2023-03-12,21,74961.82,37.0,3/12/23 20:54,28.0,3/12/23 20:53,72.0,3/12/23 20:53,19825.26
17708,2023-03-13 03:00:00,2023-03-12,22,72755.06,37.0,3/12/23 21:54,26.1,3/12/23 21:53,69.1,3/12/23 21:53,20002.28
17709,2023-03-13 04:00:00,2023-03-12,23,70150.32,33.1,3/12/23 22:54,25.0,3/12/23 22:53,68.0,3/12/23 22:53,19589.57
17710,2023-03-13 06:00:00,2023-03-13,1,66050.27,32.0,3/13/23 0:54,24.1,3/13/23 0:53,61.0,3/13/23 0:53,18537.9
17711,2023-03-13 07:00:00,2023-03-13,2,65252.97,32.0,3/13/23 1:54,23.0,3/13/23 1:53,60.1,3/13/23 1:53,17807.01
17712,2023-03-13 08:00:00,2023-03-13,3,65065.2,30.0,3/13/23 2:54,21.9,3/13/23 2:53,57.9,3/13/23 2:53,17380.79
17713,2023-03-13 09:00:00,2023-03-13,4,65853.6,30.0,3/13/23 3:54,21.0,3/13/23 3:53,57.9,3/13/23 3:53,17231.92
17714,2023-03-13 10:00:00,2023-03-13,5,67755.69,28.9,3/13/23 4:54,21.0,3/13/23 4:53,57.0,3/13/23 4:53,16893.83
17715,2023-03-13 11:00:00,2023-03-13,6,72247.2,28.9,3/13/23 5:54,19.9,3/13/23 5:53,55.9,3/13/23 5:53,16722.02
17716,2023-03-13 12:00:00,2023-03-13,7,77854.1,28.9,3/13/23 6:54,19.0,3/13/23 6:53,55.9,3/13/23 6:53,16085.25
17717,2023-03-13 13:00:00,2023-03-13,8,80332.06,28.9,3/13/23 7:54,19.0,3/13/23 7:53,55.9,3/13/23 7:53,15968.95
17718,2023-03-13 14:00:00,2023-03-13,9,80915.97,28.9,3/13/23 8:54,19.9,3/13/23 8:53,55.9,3/13/23 8:53,15764.82
17719,2023-03-13 15:00:00,2023-03-13,10,80505.25,30.9,3/13/23 9:54,21.9,3/13/23 9:53,55.9,3/13/23 9:53,15065.2
17720,2023-03-13 16:00:00,2023-03-13,11,79812.68,30.9,3/13/23 10:54,24.1,3/13/23 10:53,57.0,3/13/23 10:53,14114.18
17721,2023-03-13 17:00:00,2023-03-13,12,79153.77,34.0,3/13/23 11:54,26.1,3/13/23 11:53,60.1,3/13/23 11:53,13101.94
17722,2023-03-13 18:00:00,2023-03-13,13,78216.43,32.0,3/13/23 12:54,27.0,3/13/23 12:53,,,11440.9
17723,2023-03-13 19:00:00,2023-03-13,14,77401.07,32.0,3/13/23 13:54,28.0,3/13/23 13:53,62.1,3/13/23 13:53,10331.12
17724,2023-03-13 20:00:00,2023-03-13,15,76073.61,33.1,3/13/23 14:54,30.0,3/13/23 14:53,63.0,3/13/23 14:53,9488.28
17725,2023-03-13 21:00:00,2023-03-13,16,75493.42,33.1,3/13/23 15:54,30.0,3/13/23 15:53,64.9,3/13/23 15:53,9098.1
17726,2023-03-13 22:00:00,2023-03-13,17,75534.71,34.0,3/13/23 16:54,30.0,3/13/23 16:53,64.9,3/13/23 16:53,8912.14
17727,2023-03-13 23:00:00,2023-03-13,18,76174.64,33.1,3/13/23 17:54,30.0,3/13/23 17:53,64.9,3/13/23 17:53,8382.15
17728,2023-03-14 00:00:00,2023-03-13,19,77223.43,30.9,3/13/23 18:54,28.9,3/13/23 18:53,64.0,3/13/23 18:53,7820.4
17729,2023-03-14 01:00:00,2023-03-13,20,79240.1,30.9,3/13/23 19:54,26.1,3/13/23 19:53,63.0,3/13/23 19:53,7495.9
17730,2023-03-14 02:00:00,2023-03-13,21,78694.26,30.0,3/13/23 20:54,26.1,3/13/23 20:53,62.1,3/13/23 20:53,7452.26
17731,2023-03-14 03:00:00,2023-03-13,22,76448.43,28.9,3/13/23 21:54,23.0,3/13/23 21:53,61.0,3/13/23 21:53,7494.62
17732,2023-03-14 04:00:00,2023-03-13,23,73528.51,28.9,3/13/23 22:54,21.0,3/13/23 22:53,60.1,3/13/23 22:53,7234.48
17733,2023-03-14 06:00:00,2023-03-14,1,69542.2,28.0,3/14/23 0:54,18.0,3/14/23 0:53,55.9,3/14/23 0:53,6790.05
17734,2023-03-14 07:00:00,2023-03-14,2,68785.04,28.0,3/14/23 1:54,16.0,3/14/23 1:53,54.0,3/14/23 1:53,7427.7
17735,2023-03-14 08:00:00,2023-03-14,3,68787.58,26.1,3/14/23 2:54,16.0,3/14/23 2:53,52.0,3/14/23 2:53,8140.57
17736,2023-03-14 09:00:00,2023-03-14,4,69416.98,25.0,3/14/23 3:54,15.1,3/14/23 3:53,51.1,3/14/23 3:53,8598.81
17737,2023-03-14 10:00:00,2023-03-14,5,71772.79,24.1,3/14/23 4:54,14.0,3/14/23 4:53,50.0,3/14/23 4:53,9115.36
17738,2023-03-14 11:00:00,2023-03-14,6,76166.43,24.1,3/14/23 5:54,12.0,3/14/23 5:53,50.0,3/14/23 5:53,9758.44
17739,2023-03-14 12:00:00,2023-03-14,7,81370.55,23.0,3/14/23 6:54,12.9,3/14/23 6:53,48.9,3/14/23 6:53,10263.06
17740,2023-03-14 13:00:00,2023-03-14,8,83587.71,24.1,3/14/23 7:54,12.0,3/14/23 7:53,48.9,3/14/23 7:53,10648.92
17741,2023-03-14 14:00:00,2023-03-14,9,82905.08,27.0,3/14/23 8:54,14.0,3/14/23 8:53,51.1,3/14/23 8:53,11258.64
17742,2023-03-14 15:00:00,2023-03-14,10,81377.86,30.0,3/14/23 9:54,19.9,3/14/23 9:53,52.0,3/14/23 9:53,11842.48
17743,2023-03-14 16:00:00,2023-03-14,11,79896.75,32.0,3/14/23 10:54,23.0,3/14/23 10:53,54.0,3/14/23 10:53,12130.52
17744,2023-03-14 17:00:00,2023-03-14,12,77863.33,32.0,3/14/23 11:54,25.0,3/14/23 11:53,55.0,3/14/23 11:53,12076.05
17745,2023-03-14 18:00:00,2023-03-14,13,76170.04,35.1,3/14/23 12:54,28.0,3/14/23 12:53,57.0,3/14/23 12:53,12540.63
17746,2023-03-14 19:00:00,2023-03-14,14,74645.65,36.0,3/14/23 13:54,28.9,3/14/23 13:53,60.1,3/14/23 13:53,13138.79
17747,2023-03-14 20:00:00,2023-03-14,15,72970.14,36.0,3/14/23 14:54,30.0,3/14/23 14:53,60.1,3/14/23 14:53,13677.3
17748,2023-03-14 21:00:00,2023-03-14,16,71843.95,39.0,3/14/23 15:54,30.9,3/14/23 15:53,60.1,3/14/23 15:53,13701.39
17749,2023-03-14 22:00:00,2023-03-14,17,71631.45,37.9,3/14/23 16:54,30.9,3/14/23 16:53,60.1,3/14/23 16:53,13791.68
17750,2023-03-14 23:00:00,2023-03-14,18,72571.71,37.0,3/14/23 17:54,30.9,3/14/23 17:53,60.1,3/14/23 17:53,13936.22
17751,2023-03-15 00:00:00,2023-03-14,19,74915.16,33.1,3/14/23 18:54,30.0,3/14/23 18:53,59.0,3/14/23 18:53,14686.96
17752,2023-03-15 01:00:00,2023-03-14,20,77957.04,30.9,3/14/23 19:54,28.9,3/14/23 19:53,55.9,3/14/23 19:53,15694.92
17753,2023-03-15 02:00:00,2023-03-14,21,78248.15,28.9,3/14/23 20:54,28.9,3/14/23 20:53,57.9,3/14/23 20:53,15891.14
17754,2023-03-15 03:00:00,2023-03-14,22,75871.21,30.0,3/14/23 21:54,28.9,3/14/23 21:53,57.9,3/14/23 21:53,15659.27
17755,2023-03-15 04:00:00,2023-03-14,23,73096.75,30.0,3/14/23 22:54,28.0,3/14/23 22:53,57.0,3/14/23 22:53,16318.66
17756,2023-03-15 06:00:00,2023-03-15,1,69489.81,27.0,3/15/23 0:54,28.0,3/15/23 0:53,57.0,3/15/23 0:53,15381.78
17757,2023-03-15 07:00:00,2023-03-15,2,68820.67,26.1,3/15/23 1:54,27.0,3/15/23 1:53,55.9,3/15/23 1:53,15343.72
17758,2023-03-15 08:00:00,2023-03-15,3,68739.84,24.1,3/15/23 2:54,28.0,3/15/23 2:53,54.0,3/15/23 2:53,15732.19
17759,2023-03-15 09:00:00,2023-03-15,4,69646.29,24.1,3/15/23 3:54,28.0,3/15/23 3:53,53.1,3/15/23 3:53,16618.6
17760,2023-03-15 10:00:00,2023-03-15,5,71944.46,24.1,3/15/23 4:54,28.0,3/15/23 4:53,52.0,3/15/23 4:53,17175.36
17761,2023-03-15 11:00:00,2023-03-15,6,75884.75,23.0,3/15/23 5:54,28.9,3/15/23 5:53,51.1,3/15/23 5:53,16787.46
17762,2023-03-15 12:00:00,2023-03-15,7,81388.58,19.9,3/15/23 6:54,32.0,3/15/23 6:53,51.1,3/15/23 6:53,17840.85
17763,2023-03-15 13:00:00,2023-03-15,8,83076.13,26.1,3/15/23 7:54,33.1,3/15/23 7:53,52.0,3/15/23 7:53,18173.65
17764,2023-03-15 14:00:00,2023-03-15,9,81379.56,30.9,3/15/23 8:54,34.0,3/15/23 8:53,53.1,3/15/23 8:53,18892.23
17765,2023-03-15 15:00:00,2023-03-15,10,78959.5,34.0,3/15/23 9:54,36.0,3/15/23 9:53,55.0,3/15/23 9:53,18118.7
17766,2023-03-15 16:00:00,2023-03-15,11,76722.49,37.9,3/15/23 10:54,37.9,3/15/23 10:53,57.9,3/15/23 10:53,18276.01
17767,2023-03-15 17:00:00,2023-03-15,12,74598.19,39.9,3/15/23 11:54,41.0,3/15/23 11:53,60.1,3/15/23 11:53,18530.01
17768,2023-03-15 18:00:00,2023-03-15,13,72671.95,43.0,3/15/23 12:54,42.1,3/15/23 12:53,61.0,3/15/23 12:53,18397.71
17769,2023-03-15 19:00:00,2023-03-15,14,71542.12,46.0,3/15/23 13:54,43.0,3/15/23 13:53,62.1,3/15/23 13:53,19384.23
17770,2023-03-15 20:00:00,2023-03-15,15,70338.91,48.0,3/15/23 14:54,43.0,3/15/23 14:53,63.0,3/15/23 14:53,19674.55
17771,2023-03-15 21:00:00,2023-03-15,16,69855.12,50.0,3/15/23 15:54,42.1,3/15/23 15:53,63.0,3/15/23 15:53,20313.3
17772,2023-03-15 22:00:00,2023-03-15,17,69859.99,50.0,3/15/23 16:54,39.9,3/15/23 16:53,64.0,3/15/23 16:53,20502.07
17773,2023-03-15 23:00:00,2023-03-15,18,70787.53,48.0,3/15/23 17:54,41.0,3/15/23 17:53,64.0,3/15/23 17:53,20409.03
17774,2023-03-16 00:00:00,2023-03-15,19,72144.14,46.0,3/15/23 18:54,41.0,3/15/23 18:53,64.0,3/15/23 18:53,19867.78
17775,2023-03-16 01:00:00,2023-03-15,20,74410.11,44.1,3/15/23 19:54,41.0,3/15/23 19:53,57.9,3/15/23 19:53,20761.78
17776,2023-03-16 02:00:00,2023-03-15,21,74238.7,43.0,3/15/23 20:54,39.9,3/15/23 20:53,55.0,3/15/23 20:53,21708.5
17777,2023-03-16 03:00:00,2023-03-15,22,72157.93,37.9,3/15/23 21:54,42.1,3/15/23 21:53,53.1,3/15/23 21:53,21759.25
17778,2023-03-16 04:00:00,2023-03-15,23,69056.21,41.0,3/15/23 22:54,43.0,3/15/23 22:53,53.1,3/15/23 22:53,21646.45
17779,2023-03-16 06:00:00,2023-03-16,1,64867.45,39.9,3/16/23 0:54,42.1,3/16/23 0:53,52.0,3/16/23 0:53,21059.25
17780,2023-03-16 07:00:00,2023-03-16,2,63938.5,37.9,3/16/23 1:54,43.0,3/16/23 1:53,53.1,3/16/23 1:53,20858.13
17781,2023-03-16 08:00:00,2023-03-16,3,63544.59,37.0,3/16/23 2:54,44.1,3/16/23 2:53,53.1,3/16/23 2:53,20428.9
17782,2023-03-16 09:00:00,2023-03-16,4,64179.63,39.9,3/16/23 3:54,45.0,3/16/23 3:53,53.1,3/16/23 3:53,20162.46
17783,2023-03-16 10:00:00,2023-03-16,5,65731.24,35.1,3/16/23 4:54,44.1,3/16/23 4:53,52.0,3/16/23 4:53,19630.51
17784,2023-03-16 11:00:00,2023-03-16,6,69926.38,37.0,3/16/23 5:54,44.1,3/16/23 5:53,51.1,3/16/23 5:53,19709.93
17785,2023-03-16 12:00:00,2023-03-16,7,75159.22,37.0,3/16/23 6:54,43.0,3/16/23 6:53,53.1,3/16/23 6:53,19828.04
17786,2023-03-16 13:00:00,2023-03-16,8,77214.21,39.0,3/16/23 7:54,41.0,3/16/23 7:53,57.9,3/16/23 7:53,18947.24
17787,2023-03-16 14:00:00,2023-03-16,9,77250.03,44.1,3/16/23 8:54,39.9,3/16/23 8:53,62.1,3/16/23 8:53,18007.07
17788,2023-03-16 15:00:00,2023-03-16,10,76513.1,48.0,3/16/23 9:54,39.0,3/16/23 9:53,66.9,3/16/23 9:53,16917.27
17789,2023-03-16 16:00:00,2023-03-16,11,75818.59,55.0,3/16/23 10:54,37.0,3/16/23 10:53,69.1,3/16/23 10:53,17223.0
17790,2023-03-16 17:00:00,2023-03-16,12,75626.53,53.1,3/16/23 11:54,36.0,3/16/23 11:53,71.1,3/16/23 11:53,17767.15
17791,2023-03-16 18:00:00,2023-03-16,13,75213.08,55.9,3/16/23 12:54,35.1,3/16/23 12:53,73.0,3/16/23 12:53,18860.57
17792,2023-03-16 19:00:00,2023-03-16,14,74762.43,48.9,3/16/23 13:54,35.1,3/16/23 13:53,73.0,3/16/23 13:53,18907.59
17793,2023-03-16 20:00:00,2023-03-16,15,74004.99,48.9,3/16/23 14:54,33.1,3/16/23 14:53,73.9,3/16/23 14:53,19216.94
17794,2023-03-16 21:00:00,2023-03-16,16,73900.4,51.1,3/16/23 15:54,30.9,3/16/23 15:53,75.0,3/16/23 15:53,20475.07
17795,2023-03-16 22:00:00,2023-03-16,17,74407.26,48.0,3/16/23 16:54,30.0,3/16/23 16:53,73.0,3/16/23 16:53,21608.9
17796,2023-03-16 23:00:00,2023-03-16,18,74727.38,48.9,3/16/23 17:54,28.9,3/16/23 17:53,72.0,3/16/23 17:53,21398.39
17797,2023-03-17 00:00:00,2023-03-16,19,75278.18,48.0,3/16/23 18:54,28.0,3/16/23 18:53,69.1,3/16/23 18:53,21059.97
17798,2023-03-17 01:00:00,2023-03-16,20,76131.69,48.0,3/16/23 19:54,26.1,3/16/23 19:53,68.0,3/16/23 19:53,21101.32
17799,2023-03-17 02:00:00,2023-03-16,21,75133.87,50.0,3/16/23 20:54,26.1,3/16/23 20:53,66.9,3/16/23 20:53,20623.67
17800,2023-03-17 03:00:00,2023-03-16,22,72686.42,51.1,3/16/23 21:54,24.1,3/16/23 21:53,66.0,3/16/23 21:53,20801.87
17801,2023-03-17 04:00:00,2023-03-16,23,69557.29,52.0,3/16/23 22:54,23.0,3/16/23 22:53,66.0,3/16/23 22:53,19815.89
17802,2023-03-17 06:00:00,2023-03-17,1,65216.21,52.0,3/17/23 0:54,19.0,3/17/23 0:53,66.9,3/17/23 0:53,19668.65
17803,2023-03-17 07:00:00,2023-03-17,2,64181.37,50.0,3/17/23 1:54,16.0,3/17/23 1:53,66.9,3/17/23 1:53,19690.32
17804,2023-03-17 08:00:00,2023-03-17,3,63916.25,50.0,3/17/23 2:54,14.0,3/17/23 2:53,66.9,3/17/23 2:53,19745.34
17805,2023-03-17 09:00:00,2023-03-17,4,64569.71,48.9,3/17/23 3:54,12.9,3/17/23 3:53,66.0,3/17/23 3:53,20184.04
17806,2023-03-17 10:00:00,2023-03-17,5,66404.87,42.1,3/17/23 4:54,12.0,3/17/23 4:53,68.0,3/17/23 4:53,20834.8
17807,2023-03-17 11:00:00,2023-03-17,6,70396.83,37.9,3/17/23 5:54,10.0,3/17/23 5:53,69.1,3/17/23 5:53,22009.29
17808,2023-03-17 12:00:00,2023-03-17,7,75401.31,35.1,3/17/23 6:54,9.0,3/17/23 6:53,68.0,3/17/23 6:53,22942.19
17809,2023-03-17 13:00:00,2023-03-17,8,78074.4,34.0,3/17/23 7:54,8.1,3/17/23 7:53,69.1,3/17/23 7:53,22099.65
17810,2023-03-17 14:00:00,2023-03-17,9,79034.9,33.1,3/17/23 8:54,9.0,3/17/23 8:53,70.0,3/17/23 8:53,22269.67
17811,2023-03-17 15:00:00,2023-03-17,10,79348.07,33.1,3/17/23 9:54,10.9,3/17/23 9:53,70.0,3/17/23 9:53,22952.86
17812,2023-03-17 16:00:00,2023-03-17,11,78995.64,32.0,3/17/23 10:54,12.9,3/17/23 10:53,63.0,3/17/23 10:53,23318.34
17813,2023-03-17 17:00:00,2023-03-17,12,78299.03,32.0,3/17/23 11:54,14.0,3/17/23 11:53,63.0,3/17/23 11:53,23364.7
17814,2023-03-17 18:00:00,2023-03-17,13,77449.33,32.0,3/17/23 12:54,16.0,3/17/23 12:53,63.0,3/17/23 12:53,23110.82
17815,2023-03-17 19:00:00,2023-03-17,14,76559.09,33.1,3/17/23 13:54,16.0,3/17/23 13:53,62.1,3/17/23 13:53,23087.59
17816,2023-03-17 20:00:00,2023-03-17,15,75246.1,33.1,3/17/23 14:54,15.1,3/17/23 14:53,60.1,3/17/23 14:53,23219.51
17817,2023-03-17 21:00:00,2023-03-17,16,74394.79,33.1,3/17/23 15:54,15.1,3/17/23 15:53,61.0,3/17/23 15:53,22946.05
17818,2023-03-17 22:00:00,2023-03-17,17,73941.82,35.1,3/17/23 16:54,14.0,3/17/23 16:53,57.9,3/17/23 16:53,23049.13
17819,2023-03-17 23:00:00,2023-03-17,18,74237.26,36.0,3/17/23 17:54,10.9,3/17/23 17:53,55.0,3/17/23 17:53,23080.22
