UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard)
2021-10-05 11:00:00,2021-10-05,6,65057.75,64.0,10/5/21 5:54,54.0,10/5/21 5:53,73.0,10/5/21 5:53
2021-10-05 12:00:00,2021-10-05,7,69930.2,64.0,10/5/21 6:54,55.0,10/5/21 6:53,73.9,10/5/21 6:53
2021-10-05 13:00:00,2021-10-05,8,72082.26,64.9,10/5/21 7:54,57.0,10/5/21 7:53,73.9,10/5/21 7:53
2021-10-05 14:00:00,2021-10-05,9,73266.46,64.9,10/5/21 8:54,59.0,10/5/21 8:53,75.9,10/5/21 8:53
2021-10-05 15:00:00,2021-10-05,10,74837.87,66.0,10/5/21 9:54,61.0,10/5/21 9:53,75.9,10/5/21 9:53
2021-10-05 16:00:00,2021-10-05,11,76720.94,68.0,10/5/21 10:54,64.9,10/5/21 10:53,75.0,10/5/21 10:53
2021-10-05 17:00:00,2021-10-05,12,78554.4,69.1,10/5/21 11:54,69.1,10/5/21 11:53,75.9,10/5/21 11:53
2021-10-05 18:00:00,2021-10-05,13,80360.27,73.0,10/5/21 12:54,72.0,10/5/21 12:53,77.0,10/5/21 12:53
2021-10-05 19:00:00,2021-10-05,14,81767.29,73.9,10/5/21 13:54,73.9,10/5/21 13:53,79.0,10/5/21 13:53
2021-10-05 20:00:00,2021-10-05,15,82376.95,75.9,10/5/21 14:54,75.0,10/5/21 14:53,81.0,10/5/21 14:53
2021-10-05 21:00:00,2021-10-05,16,82975.48,75.9,10/5/21 15:54,75.0,10/5/21 15:53,82.0,10/5/21 15:53
2021-10-05 22:00:00,2021-10-05,17,83277.33,75.0,10/5/21 16:54,75.0,10/5/21 16:53,81.0,10/5/21 16:53
2021-10-05 23:00:00,2021-10-05,18,82788.87,73.0,10/5/21 17:54,73.0,10/5/21 17:53,79.0,10/5/21 17:53
2021-10-06 00:00:00,2021-10-05,19,82171.15,70.0,10/5/21 18:54,70.0,10/5/21 18:53,78.1,10/5/21 18:53
2021-10-06 01:00:00,2021-10-05,20,81737.29,69.1,10/5/21 19:54,66.9,10/5/21 19:53,75.0,10/5/21 19:53
2021-10-06 02:00:00,2021-10-05,21,79167.26,68.0,10/5/21 20:54,64.9,10/5/21 20:53,73.9,10/5/21 20:53
2021-10-06 03:00:00,2021-10-05,22,74851.43,68.0,10/5/21 21:54,63.0,10/5/21 21:53,73.9,10/5/21 21:53
2021-10-06 04:00:00,2021-10-05,23,70285.11,68.0,10/5/21 22:54,62.1,10/5/21 22:53,73.0,10/5/21 22:53
2021-10-06 05:00:00,2021-10-05,24,66206.88,66.9,10/5/21 23:54,61.0,10/5/21 23:53,75.9,10/5/21 23:53
2021-10-06 06:00:00,2021-10-06,1,63212.33,66.9,10/6/21 0:54,59.0,10/6/21 0:53,75.0,10/6/21 0:53
2021-10-06 07:00:00,2021-10-06,2,61440.14,66.9,10/6/21 1:54,59.0,10/6/21 1:53,72.0,10/6/21 1:53
2021-10-06 08:00:00,2021-10-06,3,60240.37,66.0,10/6/21 2:54,57.9,10/6/21 2:53,72.0,10/6/21 2:53
2021-10-06 09:00:00,2021-10-06,4,60134.14,66.0,10/6/21 3:54,57.0,10/6/21 3:53,72.0,10/6/21 3:53
2021-10-06 10:00:00,2021-10-06,5,61550.86,64.9,10/6/21 4:54,57.9,10/6/21 4:53,71.1,10/6/21 4:53
2021-10-06 11:00:00,2021-10-06,6,65471.89,64.0,10/6/21 5:54,57.0,10/6/21 5:53,71.1,10/6/21 5:53
2021-10-06 12:00:00,2021-10-06,7,70501.2,64.0,10/6/21 6:54,57.0,10/6/21 6:53,70.0,10/6/21 6:53
2021-10-06 13:00:00,2021-10-06,8,72677.96,64.9,10/6/21 7:54,57.0,10/6/21 7:53,73.9,10/6/21 7:53
2021-10-06 14:00:00,2021-10-06,9,73919.39,66.9,10/6/21 8:54,59.0,10/6/21 8:53,78.1,10/6/21 8:53
2021-10-06 15:00:00,2021-10-06,10,75350.01,68.0,10/6/21 9:54,61.0,10/6/21 9:53,79.0,10/6/21 9:53
2021-10-06 16:00:00,2021-10-06,11,76996.54,68.0,10/6/21 10:54,63.0,10/6/21 10:53,80.1,10/6/21 10:53
2021-10-06 17:00:00,2021-10-06,12,78638.46,69.1,10/6/21 11:54,66.0,10/6/21 11:53,81.0,10/6/21 11:53
2021-10-06 18:00:00,2021-10-06,13,80025.8,71.1,10/6/21 12:54,66.9,10/6/21 12:53,82.9,10/6/21 12:53
2021-10-06 19:00:00,2021-10-06,14,81391.46,72.0,10/6/21 13:54,71.1,10/6/21 13:53,84.0,10/6/21 13:53
2021-10-06 20:00:00,2021-10-06,15,82522.62,69.1,10/6/21 14:54,72.0,10/6/21 14:53,84.0,10/6/21 14:53
2021-10-06 21:00:00,2021-10-06,16,83152.35,71.1,10/6/21 15:54,73.9,10/6/21 15:53,84.9,10/6/21 15:53
2021-10-06 22:00:00,2021-10-06,17,83245.37,71.1,10/6/21 16:54,73.9,10/6/21 16:53,84.0,10/6/21 16:53
2021-10-06 23:00:00,2021-10-06,18,82943.48,70.0,10/6/21 17:54,73.0,10/6/21 17:53,82.9,10/6/21 17:53
2021-10-07 00:00:00,2021-10-06,19,82489.26,69.1,10/6/21 18:54,72.0,10/6/21 18:53,80.1,10/6/21 18:53
2021-10-07 01:00:00,2021-10-06,20,82007.95,69.1,10/6/21 19:54,72.0,10/6/21 19:53,78.1,10/6/21 19:53
2021-10-07 02:00:00,2021-10-06,21,79205.18,69.1,10/6/21 20:54,71.1,10/6/21 20:53,77.0,10/6/21 20:53
2021-10-07 03:00:00,2021-10-06,22,75368.6,68.0,10/6/21 21:54,70.0,10/6/21 21:53,75.9,10/6/21 21:53
2021-10-07 04:00:00,2021-10-06,23,70932.86,68.0,10/6/21 22:54,68.0,10/6/21 22:53,75.9,10/6/21 22:53
2021-10-07 05:00:00,2021-10-06,24,66905.32,68.0,10/6/21 23:54,64.9,10/6/21 23:53,75.0,10/6/21 23:53
2021-10-07 06:00:00,2021-10-07,1,63864.05,66.9,10/7/21 0:54,64.9,10/7/21 0:53,73.9,10/7/21 0:53
2021-10-07 07:00:00,2021-10-07,2,61787.39,66.9,10/7/21 1:54,64.0,10/7/21 1:53,72.0,10/7/21 1:53
2021-10-07 08:00:00,2021-10-07,3,60715.94,66.9,10/7/21 2:54,64.0,10/7/21 2:53,72.0,10/7/21 2:53
2021-10-07 09:00:00,2021-10-07,4,60544.45,66.9,10/7/21 3:54,63.0,10/7/21 3:53,70.0,10/7/21 3:53
2021-10-07 10:00:00,2021-10-07,5,61996.16,66.0,10/7/21 4:54,62.1,10/7/21 4:53,71.1,10/7/21 4:53
2021-10-07 11:00:00,2021-10-07,6,65636.1,64.9,10/7/21 5:54,62.1,10/7/21 5:53,71.1,10/7/21 5:53
2021-10-07 12:00:00,2021-10-07,7,70600.9,64.0,10/7/21 6:54,62.1,10/7/21 6:53,71.1,10/7/21 6:53
2021-10-07 13:00:00,2021-10-07,8,72947.68,64.0,10/7/21 7:54,62.1,10/7/21 7:53,72.0,10/7/21 7:53
2021-10-07 14:00:00,2021-10-07,9,74571.73,64.9,10/7/21 8:54,62.1,10/7/21 8:53,78.1,10/7/21 8:53
2021-10-07 15:00:00,2021-10-07,10,76366.51,68.0,10/7/21 9:54,63.0,10/7/21 9:53,80.1,10/7/21 9:53
2021-10-07 16:00:00,2021-10-07,11,78143.56,70.0,10/7/21 10:54,64.0,10/7/21 10:53,82.0,10/7/21 10:53
2021-10-07 17:00:00,2021-10-07,12,80280.74,71.1,10/7/21 11:54,66.0,10/7/21 11:53,82.9,10/7/21 11:53
2021-10-07 18:00:00,2021-10-07,13,82182.97,73.0,10/7/21 12:54,69.1,10/7/21 12:53,84.9,10/7/21 12:53
2021-10-07 19:00:00,2021-10-07,14,83721.62,70.0,10/7/21 13:54,70.0,10/7/21 13:53,86.0,10/7/21 13:53
2021-10-07 20:00:00,2021-10-07,15,84529.37,68.0,10/7/21 14:54,69.1,10/7/21 14:53,84.9,10/7/21 14:53
2021-10-07 21:00:00,2021-10-07,16,84477.32,68.0,10/7/21 15:54,70.0,10/7/21 15:53,86.0,10/7/21 15:53
2021-10-07 22:00:00,2021-10-07,17,84673.99,69.1,10/7/21 16:54,69.1,10/7/21 16:53,84.9,10/7/21 16:53
2021-10-07 23:00:00,2021-10-07,18,83922.47,66.9,10/7/21 17:54,68.0,10/7/21 17:53,82.9,10/7/21 17:53
2021-10-08 00:00:00,2021-10-07,19,83028.25,66.0,10/7/21 18:54,66.0,10/7/21 18:53,82.0,10/7/21 18:53
2021-10-08 01:00:00,2021-10-07,20,82328.53,66.9,10/7/21 19:54,66.0,10/7/21 19:53,80.1,10/7/21 19:53
2021-10-08 02:00:00,2021-10-07,21,79445.27,66.0,10/7/21 20:54,66.0,10/7/21 20:53,79.0,10/7/21 20:53
2021-10-08 03:00:00,2021-10-07,22,75580.44,66.0,10/7/21 21:54,64.9,10/7/21 21:53,75.9,10/7/21 21:53
2021-10-08 04:00:00,2021-10-07,23,71267.76,64.0,10/7/21 22:54,64.9,10/7/21 22:53,75.0,10/7/21 22:53
2021-10-08 05:00:00,2021-10-07,24,67004.38,64.0,10/7/21 23:54,64.9,10/7/21 23:53,73.9,10/7/21 23:53
2021-10-08 06:00:00,2021-10-08,1,64023.49,64.9,10/8/21 0:54,64.9,10/8/21 0:53,72.0,10/8/21 0:53
2021-10-08 07:00:00,2021-10-08,2,62019.81,63.0,10/8/21 1:54,64.9,10/8/21 1:53,73.0,10/8/21 1:53
2021-10-08 08:00:00,2021-10-08,3,60719.44,63.0,10/8/21 2:54,64.0,10/8/21 2:53,72.0,10/8/21 2:53
2021-10-08 09:00:00,2021-10-08,4,60328.03,63.0,10/8/21 3:54,64.9,10/8/21 3:53,71.1,10/8/21 3:53
2021-10-08 10:00:00,2021-10-08,5,61444.36,63.0,10/8/21 4:54,64.0,10/8/21 4:53,73.0,10/8/21 4:53
2021-10-08 11:00:00,2021-10-08,6,65113.02,64.0,10/8/21 5:54,64.0,10/8/21 5:53,72.0,10/8/21 5:53
2021-10-08 12:00:00,2021-10-08,7,69577.25,64.0,10/8/21 6:54,63.0,10/8/21 6:53,73.9,10/8/21 6:53
2021-10-08 13:00:00,2021-10-08,8,72260.79,64.9,10/8/21 7:54,64.0,10/8/21 7:53,75.9,10/8/21 7:53
2021-10-08 14:00:00,2021-10-08,9,74344.65,64.9,10/8/21 8:54,64.0,10/8/21 8:53,79.0,10/8/21 8:53
2021-10-08 15:00:00,2021-10-08,10,76362.64,69.1,10/8/21 9:54,64.9,10/8/21 9:53,82.0,10/8/21 9:53
2021-10-08 16:00:00,2021-10-08,11,78669.08,71.1,10/8/21 10:54,66.0,10/8/21 10:53,82.9,10/8/21 10:53
2021-10-08 17:00:00,2021-10-08,12,80814.45,73.0,10/8/21 11:54,68.0,10/8/21 11:53,82.9,10/8/21 11:53
2021-10-08 18:00:00,2021-10-08,13,82960.36,70.0,10/8/21 12:54,69.1,10/8/21 12:53,84.9,10/8/21 12:53
2021-10-08 19:00:00,2021-10-08,14,84795.93,70.0,10/8/21 13:54,70.0,10/8/21 13:53,84.9,10/8/21 13:53
2021-10-08 20:00:00,2021-10-08,15,86098.57,73.9,10/8/21 14:54,71.1,10/8/21 14:53,86.0,10/8/21 14:53
2021-10-08 21:00:00,2021-10-08,16,86718.41,75.0,10/8/21 15:54,72.0,10/8/21 15:53,87.1,10/8/21 15:53
2021-10-08 22:00:00,2021-10-08,17,86830.86,75.0,10/8/21 16:54,71.1,10/8/21 16:53,86.0,10/8/21 16:53
2021-10-08 23:00:00,2021-10-08,18,85330.68,70.0,10/8/21 17:54,71.1,10/8/21 17:53,84.0,10/8/21 17:53
2021-10-09 00:00:00,2021-10-08,19,82994.32,68.0,10/8/21 18:54,69.1,10/8/21 18:53,82.0,10/8/21 18:53
2021-10-09 01:00:00,2021-10-08,20,81116.42,66.0,10/8/21 19:54,66.9,10/8/21 19:53,77.0,10/8/21 19:53
2021-10-09 02:00:00,2021-10-08,21,77927.11,64.9,10/8/21 20:54,66.0,10/8/21 20:53,75.0,10/8/21 20:53
2021-10-09 03:00:00,2021-10-08,22,74502.73,64.9,10/8/21 21:54,64.9,10/8/21 21:53,73.0,10/8/21 21:53
2021-10-09 04:00:00,2021-10-08,23,70731.43,66.0,10/8/21 22:54,64.0,10/8/21 22:53,73.9,10/8/21 22:53
2021-10-09 05:00:00,2021-10-08,24,66765.87,64.0,10/8/21 23:54,64.9,10/8/21 23:53,73.0,10/8/21 23:53
2021-10-09 06:00:00,2021-10-09,1,63438.7,64.9,10/9/21 0:54,64.0,10/9/21 0:53,72.0,10/9/21 0:53
2021-10-09 07:00:00,2021-10-09,2,61070.33,64.0,10/9/21 1:54,63.0,10/9/21 1:53,71.1,10/9/21 1:53
2021-10-09 08:00:00,2021-10-09,3,59645.81,63.0,10/9/21 2:54,62.1,10/9/21 2:53,71.1,10/9/21 2:53
2021-10-09 09:00:00,2021-10-09,4,58769.1,63.0,10/9/21 3:54,62.1,10/9/21 3:53,69.1,10/9/21 3:53
2021-10-09 10:00:00,2021-10-09,5,58672.23,61.0,10/9/21 4:54,62.1,10/9/21 4:53,69.1,10/9/21 4:53
2021-10-09 11:00:00,2021-10-09,6,59891.86,61.0,10/9/21 5:54,62.1,10/9/21 5:53,69.1,10/9/21 5:53
2021-10-09 12:00:00,2021-10-09,7,61859.13,61.0,10/9/21 6:54,62.1,10/9/21 6:53,66.9,10/9/21 6:53
2021-10-09 13:00:00,2021-10-09,8,63563.07,63.0,10/9/21 7:54,62.1,10/9/21 7:53,73.0,10/9/21 7:53
2021-10-09 14:00:00,2021-10-09,9,66434.06,66.9,10/9/21 8:54,63.0,10/9/21 8:53,79.0,10/9/21 8:53
2021-10-09 15:00:00,2021-10-09,10,69296.71,72.0,10/9/21 9:54,66.9,10/9/21 9:53,81.0,10/9/21 9:53
2021-10-09 16:00:00,2021-10-09,11,72329.99,75.0,10/9/21 10:54,72.0,10/9/21 10:53,82.9,10/9/21 10:53
2021-10-09 17:00:00,2021-10-09,12,75595.34,78.1,10/9/21 11:54,75.9,10/9/21 11:53,84.0,10/9/21 11:53
2021-10-09 18:00:00,2021-10-09,13,78606.7,80.1,10/9/21 12:54,77.0,10/9/21 12:53,84.9,10/9/21 12:53
2021-10-09 19:00:00,2021-10-09,14,81088.39,80.1,10/9/21 13:54,78.1,10/9/21 13:53,84.9,10/9/21 13:53
2021-10-09 20:00:00,2021-10-09,15,82634.9,80.1,10/9/21 14:54,78.1,10/9/21 14:53,87.1,10/9/21 14:53
2021-10-09 21:00:00,2021-10-09,16,83599.46,80.1,10/9/21 15:54,75.9,10/9/21 15:53,86.0,10/9/21 15:53
2021-10-09 22:00:00,2021-10-09,17,83426.58,78.1,10/9/21 16:54,75.0,10/9/21 16:53,84.9,10/9/21 16:53
2021-10-09 23:00:00,2021-10-09,18,82351.94,75.9,10/9/21 17:54,73.9,10/9/21 17:53,82.0,10/9/21 17:53
2021-10-10 00:00:00,2021-10-09,19,81318.48,73.9,10/9/21 18:54,73.0,10/9/21 18:53,80.1,10/9/21 18:53
2021-10-10 01:00:00,2021-10-09,20,80130.16,73.0,10/9/21 19:54,73.0,10/9/21 19:53,78.1,10/9/21 19:53
2021-10-10 02:00:00,2021-10-09,21,77202.37,72.0,10/9/21 20:54,73.0,10/9/21 20:53,77.0,10/9/21 20:53
2021-10-10 03:00:00,2021-10-09,22,73936.72,71.1,10/9/21 21:54,72.0,10/9/21 21:53,77.0,10/9/21 21:53
2021-10-10 04:00:00,2021-10-09,23,70376.29,70.0,10/9/21 22:54,72.0,10/9/21 22:53,75.9,10/9/21 22:53
2021-10-10 05:00:00,2021-10-09,24,66668.57,70.0,10/9/21 23:54,71.1,10/9/21 23:53,75.0,10/9/21 23:53
2021-10-10 06:00:00,2021-10-10,1,63480.77,69.1,10/10/21 0:54,70.0,10/10/21 0:53,71.1,10/10/21 0:53
2021-10-10 07:00:00,2021-10-10,2,61265.1,69.1,10/10/21 1:54,70.0,10/10/21 1:53,71.1,10/10/21 1:53
2021-10-10 08:00:00,2021-10-10,3,59888.09,68.0,10/10/21 2:54,68.0,10/10/21 2:53,71.1,10/10/21 2:53
2021-10-10 09:00:00,2021-10-10,4,58911.49,68.0,10/10/21 3:54,68.0,10/10/21 3:53,71.1,10/10/21 3:53
2021-10-10 10:00:00,2021-10-10,5,58712.35,66.9,10/10/21 4:54,66.0,10/10/21 4:53,71.1,10/10/21 4:53
2021-10-10 11:00:00,2021-10-10,6,59149.34,66.9,10/10/21 5:54,64.0,10/10/21 5:53,70.0,10/10/21 5:53
2021-10-10 12:00:00,2021-10-10,7,60484.29,66.9,10/10/21 6:54,64.0,10/10/21 6:53,69.1,10/10/21 6:53
2021-10-10 13:00:00,2021-10-10,8,61903.58,68.0,10/10/21 7:54,64.0,10/10/21 7:53,72.0,10/10/21 7:53
2021-10-10 14:00:00,2021-10-10,9,65164.04,70.0,10/10/21 8:54,64.0,10/10/21 8:53,77.0,10/10/21 8:53
2021-10-10 15:00:00,2021-10-10,10,68670.92,73.9,10/10/21 9:54,64.9,10/10/21 9:53,81.0,10/10/21 9:53
2021-10-10 16:00:00,2021-10-10,11,72138.45,75.9,10/10/21 10:54,64.9,10/10/21 10:53,82.9,10/10/21 10:53
2021-10-10 17:00:00,2021-10-10,12,75410.88,78.1,10/10/21 11:54,66.0,10/10/21 11:53,84.9,10/10/21 11:53
2021-10-10 18:00:00,2021-10-10,13,78398.82,80.1,10/10/21 12:54,68.0,10/10/21 12:53,84.9,10/10/21 12:53
2021-10-10 19:00:00,2021-10-10,14,80563.37,81.0,10/10/21 13:54,68.0,10/10/21 13:53,84.9,10/10/21 13:53
2021-10-10 20:00:00,2021-10-10,15,81975.8,81.0,10/10/21 14:54,69.1,10/10/21 14:53,84.0,10/10/21 14:53
2021-10-10 21:00:00,2021-10-10,16,83355.7,81.0,10/10/21 15:54,68.0,10/10/21 15:53,84.0,10/10/21 15:53
2021-10-10 22:00:00,2021-10-10,17,84097.19,80.1,10/10/21 16:54,66.0,10/10/21 16:53,82.9,10/10/21 16:53
2021-10-10 23:00:00,2021-10-10,18,83643.59,78.1,10/10/21 17:54,63.0,10/10/21 17:53,81.0,10/10/21 17:53
2021-10-11 00:00:00,2021-10-10,19,82838.44,75.9,10/10/21 18:54,61.0,10/10/21 18:53,80.1,10/10/21 18:53
2021-10-11 01:00:00,2021-10-10,20,81766.82,73.9,10/10/21 19:54,60.1,10/10/21 19:53,79.0,10/10/21 19:53
2021-10-11 02:00:00,2021-10-10,21,79038.35,73.0,10/10/21 20:54,60.1,10/10/21 20:53,78.1,10/10/21 20:53
2021-10-11 03:00:00,2021-10-10,22,75497.19,73.0,10/10/21 21:54,57.9,10/10/21 21:53,78.1,10/10/21 21:53
2021-10-11 04:00:00,2021-10-10,23,71137.58,72.0,10/10/21 22:54,55.9,10/10/21 22:53,75.9,10/10/21 22:53
2021-10-11 05:00:00,2021-10-10,24,67108.54,70.0,10/10/21 23:54,54.0,10/10/21 23:53,75.9,10/10/21 23:53
2021-10-11 06:00:00,2021-10-11,1,64408.42,69.1,10/11/21 0:54,53.1,10/11/21 0:53,75.0,10/11/21 0:53
2021-10-11 07:00:00,2021-10-11,2,62594.87,66.9,10/11/21 1:54,52.0,10/11/21 1:53,75.0,10/11/21 1:53
2021-10-11 08:00:00,2021-10-11,3,61686.03,68.0,10/11/21 2:54,53.1,10/11/21 2:53,75.0,10/11/21 2:53
2021-10-11 09:00:00,2021-10-11,4,61604.14,68.0,10/11/21 3:54,52.0,10/11/21 3:53,73.9,10/11/21 3:53
2021-10-11 10:00:00,2021-10-11,5,63077.69,66.9,10/11/21 4:54,51.1,10/11/21 4:53,75.0,10/11/21 4:53
2021-10-11 11:00:00,2021-10-11,6,66918.96,66.9,10/11/21 5:54,50.0,10/11/21 5:53,73.9,10/11/21 5:53
2021-10-11 12:00:00,2021-10-11,7,71701.32,66.9,10/11/21 6:54,50.0,10/11/21 6:53,72.0,10/11/21 6:53
2021-10-11 13:00:00,2021-10-11,8,74429.16,66.9,10/11/21 7:54,50.0,10/11/21 7:53,75.9,10/11/21 7:53
2021-10-11 14:00:00,2021-10-11,9,76118.5,69.1,10/11/21 8:54,51.1,10/11/21 8:53,79.0,10/11/21 8:53
2021-10-11 15:00:00,2021-10-11,10,77994.45,72.0,10/11/21 9:54,55.0,10/11/21 9:53,81.0,10/11/21 9:53
2021-10-11 16:00:00,2021-10-11,11,79920.14,73.0,10/11/21 10:54,57.0,10/11/21 10:53,81.0,10/11/21 10:53
2021-10-11 17:00:00,2021-10-11,12,81729.48,75.0,10/11/21 11:54,62.1,10/11/21 11:53,82.0,10/11/21 11:53
2021-10-11 18:00:00,2021-10-11,13,83647.7,78.1,10/11/21 12:54,66.0,10/11/21 12:53,82.9,10/11/21 12:53
2021-10-11 19:00:00,2021-10-11,14,85407.2,80.1,10/11/21 13:54,66.0,10/11/21 13:53,84.0,10/11/21 13:53
2021-10-11 20:00:00,2021-10-11,15,86172.12,81.0,10/11/21 14:54,68.0,10/11/21 14:53,84.0,10/11/21 14:53
2021-10-11 21:00:00,2021-10-11,16,86070.03,79.0,10/11/21 15:54,71.1,10/11/21 15:53,84.9,10/11/21 15:53
2021-10-11 22:00:00,2021-10-11,17,85423.3,75.9,10/11/21 16:54,70.0,10/11/21 16:53,84.0,10/11/21 16:53
2021-10-11 23:00:00,2021-10-11,18,84547.33,70.0,10/11/21 17:54,68.0,10/11/21 17:53,82.0,10/11/21 17:53
2021-10-12 00:00:00,2021-10-11,19,83856.85,68.0,10/11/21 18:54,64.9,10/11/21 18:53,81.0,10/11/21 18:53
2021-10-12 01:00:00,2021-10-11,20,82743.93,69.1,10/11/21 19:54,64.0,10/11/21 19:53,80.1,10/11/21 19:53
2021-10-12 02:00:00,2021-10-11,21,79957.63,69.1,10/11/21 20:54,63.0,10/11/21 20:53,79.0,10/11/21 20:53
2021-10-12 03:00:00,2021-10-11,22,75938.4,70.0,10/11/21 21:54,60.1,10/11/21 21:53,79.0,10/11/21 21:53
2021-10-12 04:00:00,2021-10-11,23,71489.36,69.1,10/11/21 22:54,60.1,10/11/21 22:53,78.1,10/11/21 22:53
2021-10-12 05:00:00,2021-10-11,24,67527.44,68.0,10/11/21 23:54,60.1,10/11/21 23:53,77.0,10/11/21 23:53
2021-10-12 06:00:00,2021-10-12,1,64664.17,66.0,10/12/21 0:54,60.1,10/12/21 0:53,78.1,10/12/21 0:53
2021-10-12 07:00:00,2021-10-12,2,62576.62,64.0,10/12/21 1:54,60.1,10/12/21 1:53,78.1,10/12/21 1:53
2021-10-12 08:00:00,2021-10-12,3,61211.94,62.1,10/12/21 2:54,57.9,10/12/21 2:53,78.1,10/12/21 2:53
2021-10-12 09:00:00,2021-10-12,4,61120.59,60.1,10/12/21 3:54,57.9,10/12/21 3:53,78.1,10/12/21 3:53
2021-10-12 10:00:00,2021-10-12,5,62407.2,60.1,10/12/21 4:54,57.9,10/12/21 4:53,77.0,10/12/21 4:53
2021-10-12 11:00:00,2021-10-12,6,66163.46,59.0,10/12/21 5:54,57.9,10/12/21 5:53,75.9,10/12/21 5:53
2021-10-12 12:00:00,2021-10-12,7,70794.56,59.0,10/12/21 6:54,57.0,10/12/21 6:53,75.0,10/12/21 6:53
2021-10-12 13:00:00,2021-10-12,8,72907.16,60.1,10/12/21 7:54,57.9,10/12/21 7:53,77.0,10/12/21 7:53
2021-10-12 14:00:00,2021-10-12,9,74175.24,61.0,10/12/21 8:54,57.9,10/12/21 8:53,80.1,10/12/21 8:53
2021-10-12 15:00:00,2021-10-12,10,75695.21,62.1,10/12/21 9:54,60.1,10/12/21 9:53,81.0,10/12/21 9:53
2021-10-12 16:00:00,2021-10-12,11,77605.96,63.0,10/12/21 10:54,60.1,10/12/21 10:53,84.0,10/12/21 10:53
2021-10-12 17:00:00,2021-10-12,12,79270.94,63.0,10/12/21 11:54,60.1,10/12/21 11:53,84.9,10/12/21 11:53
2021-10-12 18:00:00,2021-10-12,13,80543.29,63.0,10/12/21 12:54,60.1,10/12/21 12:53,84.0,10/12/21 12:53
2021-10-12 19:00:00,2021-10-12,14,81660.01,63.0,10/12/21 13:54,63.0,10/12/21 13:53,82.9,10/12/21 13:53
2021-10-12 20:00:00,2021-10-12,15,82222.4,64.0,10/12/21 14:54,62.1,10/12/21 14:53,84.9,10/12/21 14:53
2021-10-12 21:00:00,2021-10-12,16,82475.3,64.0,10/12/21 15:54,64.0,10/12/21 15:53,84.9,10/12/21 15:53
2021-10-12 22:00:00,2021-10-12,17,82430.27,66.0,10/12/21 16:54,63.0,10/12/21 16:53,82.9,10/12/21 16:53
2021-10-12 23:00:00,2021-10-12,18,82008.68,63.0,10/12/21 17:54,63.0,10/12/21 17:53,84.0,10/12/21 17:53
2021-10-13 00:00:00,2021-10-12,19,81669.97,62.1,10/12/21 18:54,63.0,10/12/21 18:53,81.0,10/12/21 18:53
2021-10-13 01:00:00,2021-10-12,20,80968.78,60.1,10/12/21 19:54,62.1,10/12/21 19:53,79.0,10/12/21 19:53
2021-10-13 02:00:00,2021-10-12,21,78141.12,59.0,10/12/21 20:54,61.0,10/12/21 20:53,78.1,10/12/21 20:53
2021-10-13 03:00:00,2021-10-12,22,74302.2,57.9,10/12/21 21:54,62.1,10/12/21 21:53,77.0,10/12/21 21:53
2021-10-13 04:00:00,2021-10-12,23,69940.27,57.0,10/12/21 22:54,59.0,10/12/21 22:53,75.9,10/12/21 22:53
2021-10-13 05:00:00,2021-10-12,24,66140.26,57.0,10/12/21 23:54,59.0,10/12/21 23:53,75.0,10/12/21 23:53
2021-10-13 06:00:00,2021-10-13,1,63354.76,55.9,10/13/21 0:54,57.9,10/13/21 0:53,75.0,10/13/21 0:53
2021-10-13 07:00:00,2021-10-13,2,61555.44,55.0,10/13/21 1:54,57.0,10/13/21 1:53,73.0,10/13/21 1:53
2021-10-13 08:00:00,2021-10-13,3,60709.3,55.0,10/13/21 2:54,55.9,10/13/21 2:53,73.9,10/13/21 2:53
2021-10-13 09:00:00,2021-10-13,4,60459.48,55.9,10/13/21 3:54,55.9,10/13/21 3:53,73.9,10/13/21 3:53
2021-10-13 10:00:00,2021-10-13,5,62018.04,55.0,10/13/21 4:54,55.9,10/13/21 4:53,75.0,10/13/21 4:53
2021-10-13 11:00:00,2021-10-13,6,65620.4,54.0,10/13/21 5:54,57.0,10/13/21 5:53,75.0,10/13/21 5:53
2021-10-13 12:00:00,2021-10-13,7,70392.77,54.0,10/13/21 6:54,57.0,10/13/21 6:53,73.9,10/13/21 6:53
2021-10-13 13:00:00,2021-10-13,8,72686.72,55.0,10/13/21 7:54,57.0,10/13/21 7:53,75.9,10/13/21 7:53
2021-10-13 14:00:00,2021-10-13,9,74165.92,57.0,10/13/21 8:54,57.9,10/13/21 8:53,79.0,10/13/21 8:53
2021-10-13 15:00:00,2021-10-13,10,75974.57,63.0,10/13/21 9:54,57.9,10/13/21 9:53,81.0,10/13/21 9:53
2021-10-13 16:00:00,2021-10-13,11,78058.52,68.0,10/13/21 10:54,59.0,10/13/21 10:53,82.9,10/13/21 10:53
2021-10-13 17:00:00,2021-10-13,12,79644.84,70.0,10/13/21 11:54,62.1,10/13/21 11:53,86.0,10/13/21 11:53
2021-10-13 18:00:00,2021-10-13,13,81325.36,73.9,10/13/21 12:54,62.1,10/13/21 12:53,84.9,10/13/21 12:53
